trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,requested_tokens,requested_blocks,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,l2_present_unusable_tokens,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,1,pi1,58742117,117184,5183,2662942,555465,3218407,485495,5183,6,56079175,111981,555465,1086,52453417,104769,0,0,917847,1795,181367,355,16515942,32271,15598095,30476,180255,353,304128,594,3483645,6816,3303390,6463,1486696,3029,0,0,35038628,70859,33551932,67830,0,0,0,0,0,0,0,0,2584798,485495,1583597,55038215,20485082,True,1.0,0.045332755031624074,0.009455992197216863,0.05478874722884094,0.008264853648362724,0.954667244968376,0.009455992197216863,0.892943933225968,0.015625024205375506,0.0030875121507793124,0.2811601427303003,0.2655351185249248,0.0030685819511748276,0.005177341497583412,0.05930404244709124,0.05623546049591641,0.025308859740278,0.0,0.5964822139454048,0.5711733542051268,0.0,0.0,0.0,0.0,0.04400246589682834,0.008264853648362724,0.026958459804913057,0.9369463991227963,0.3487290388257543,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,2,pi2,58742117,117184,5183,2662942,485059,3148001,370807,5183,4,56079175,111981,485059,948,52636718,105129,0,0,938110,1835,140288,274,16883880,32991,15945770,31156,162884,319,230519,451,3300801,6458,3137917,6139,1485597,3025,0,0,35038628,70859,33553031,67834,0,0,0,0,0,0,0,0,2586591,370807,1471801,55223309,20555488,True,1.0,0.045332755031624074,0.00825743137585593,0.053590186407480006,0.0063124555078598885,0.954667244968376,0.00825743137585593,0.8960643689433256,0.015969972617772697,0.0023882012968650754,0.2874237576422382,0.2714537850244655,0.002772865676597934,0.003924254210994813,0.056191386497017125,0.05341852082041919,0.025290150846963858,0.0,0.5964822139454048,0.571192063098441,0.0,0.0,0.0,0.0,0.04403298914133449,0.0063124555078598885,0.025055293802230517,0.9400973580846601,0.34992759964711523,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,3,pi3,58742117,117184,5183,2662942,408140,3071082,653300,5183,5,56079175,111981,408140,798,52431532,104728,0,0,942849,1844,342004,669,16175277,31604,15232428,29760,160955,315,311296,608,3803830,7443,3642875,7128,1482399,3019,0,0,35038628,70859,33556229,67840,0,0,0,0,0,0,0,0,2586203,653300,1757104,55017735,20632407,True,1.0,0.045332755031624074,0.006947996103034557,0.05228075113465863,0.01112149226763482,0.954667244968376,0.006947996103034557,0.8925713725979607,0.016050647272382097,0.005822125886269983,0.27536081139193536,0.25931016411955327,0.0027400272278236075,0.005299366381364839,0.06475473126036639,0.062014704032542785,0.025235709499540168,0.0,0.5964822139454048,0.5712465044458647,0.0,0.0,0.0,0.0,0.04402638399974587,0.01112149226763482,0.029912166767840524,0.9365977565977065,0.3512370349199366,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,0,pi0,58742117,117184,5183,2662942,909824,3572766,360960,5183,3,56079175,111981,909824,1777,52221216,104319,0,0,807696,1580,69632,136,15179699,29662,14372003,28082,293359,574,291328,569,4590064,8978,4296705,8404,1486120,3026,0,0,35038628,70859,33552508,67833,0,0,0,0,0,0,0,0,2587175,360960,1462015,54808391,20130723,True,1.0,0.045332755031624074,0.015488444177114011,0.06082119920873808,0.006144824504707585,0.954667244968376,0.015488444177114011,0.8889910453857154,0.0137498619602014,0.001185384585305293,0.25841252878237264,0.24466266682217122,0.00499401477137775,0.004959439919402292,0.07813923355877692,0.07314521878739917,0.02529905416925985,0.0,0.5964822139454048,0.571183159776145,0.0,0.0,0.0,0.0,0.044042930900839,0.006144824504707585,0.024888701236286736,0.9330339762865544,0.34269658684585713,matched
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,1,pi1,58742117,117184,5183,2662942,610368,3273310,425472,5183,7,56079175,111981,610368,1194,52459964,104780,0,0,895554,1752,112128,219,16358504,31966,15462950,30214,199684,391,313344,612,3646203,7131,3446519,6740,1488133,3033,0,0,35038628,70859,33550495,67826,0,0,0,0,0,0,0,0,2583371,425472,1520710,55043335,20430179,True,1.0,0.045332755031624074,0.010390636755566708,0.05572339178719078,0.0072430484587404295,0.954667244968376,0.010390636755566708,0.8930553864784955,0.015245517964563653,0.0019088178248666114,0.2784799873657941,0.26323446940123046,0.003399332713868654,0.005334230633873819,0.06207135844286987,0.05867202572900122,0.02533332259714099,0.0,0.5964822139454048,0.5711488913482639,0.0,0.0,0.0,0.0,0.0439781732755733,0.0072430484587404295,0.025887899137172737,0.9370335597540688,0.34779439426740444,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,2,pi2,58742117,117184,5183,2662942,465484,3128426,399860,5183,5,56079175,111981,465484,910,52627716,105111,0,0,939990,1838,154612,303,16720763,32671,15780773,30833,161766,317,245248,479,3454440,6759,3292674,6442,1484359,3023,0,0,35038628,70859,33554269,67836,0,0,0,0,0,0,0,0,2586115,399860,1501616,55213831,20575063,True,1.0,0.045332755031624074,0.007924195173285974,0.053256950204910045,0.006807041019648645,0.954667244968376,0.007924195173285974,0.8959111228490454,0.016001976912068047,0.002632046781698385,0.2846469254759749,0.26864494856390686,0.002753833335628677,0.00417499423795026,0.05880686935406158,0.05605303601843291,0.02526907567869915,0.0,0.5964822139454048,0.5712131382667056,0.0,0.0,0.0,0.0,0.044024885926395876,0.006807041019648645,0.02556285126734537,0.9399360087754413,0.35026083584968515,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,3,3,pi3,58742117,117184,5183,2662942,418249,3081191,628855,5183,6,56079175,111981,418249,818,52446156,104757,0,0,932741,1824,292983,573,16209966,31673,15277225,29849,170039,333,335872,656,3783477,7402,3613438,7069,1483135,3020,0,0,35038628,70859,33555493,67839,0,0,0,0,0,0,0,0,2585915,628855,1731635,55032071,20622298,True,1.0,0.045332755031624074,0.007120087279115256,0.05245284231073933,0.010705351323991268,0.954667244968376,0.007120087279115256,0.8928203251510326,0.015878573119862193,0.004987613912518679,0.275951341692367,0.2600727685725048,0.002894669254089021,0.00571773741147259,0.06440825072749762,0.061513581473408595,0.025248238840285583,0.0,0.5964822139454048,0.5712339751051192,0.0,0.0,0.0,0.0,0.044021481214236796,0.010705351323991268,0.029478593697942482,0.9368418063652694,0.3510649437438559,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,0,pi0,58742117,117184,5183,2662942,594944,3257886,609280,5183,3,56079175,111981,594944,1162,52289404,104449,0,0,765901,1499,182784,357,14886740,29089,14120839,27590,327674,641,426496,833,4949583,9681,4621909,9040,1491972,3040,0,0,35038628,70859,33546656,67819,0,0,0,0,0,0,0,0,2585547,609280,1702855,54874951,20445603,True,1.0,0.045332755031624074,0.010128065353858458,0.05546082038548253,0.010372115121421313,0.954667244968376,0.010128065353858458,0.8901518479492321,0.013038362236757656,0.003111634536426394,0.25342532343531304,0.24038696119855538,0.0055781782600719,0.007260480584994919,0.08425952711237833,0.07868134885230643,0.02539867604703453,0.0,0.5964822139454048,0.5710835378983703,0.0,0.0,0.0,0.0,0.04401521654386409,0.010372115121421313,0.028988655618250873,0.9341670644930962,0.34805696566911265,matched
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,1,pi1,58742117,117184,5183,2662942,280576,2943518,374784,5183,3,56079175,111981,280576,548,52836128,105521,0,0,946497,1851,116736,228,16818088,32861,15871591,31010,160772,315,258048,504,3567099,6981,3406327,6666,1480418,3014,0,0,35038628,70859,33558210,67845,0,0,0,0,0,0,0,0,2587687,374784,1482053,55423815,20759971,True,1.0,0.045332755031624074,0.004776402593730151,0.05010915762535422,0.0063801582091431944,0.954667244968376,0.004776402593730151,0.8994590372015363,0.016112749222163717,0.0019872623930118146,0.28630374353038723,0.2701909943082235,0.002736911916198049,0.0043928958161313795,0.06072472668971055,0.0579878147735125,0.02520198582560448,0.0,0.5964822139454048,0.5712802281198003,0.0,0.0,0.0,0.0,0.04405164696396625,0.0063801582091431944,0.02522981934750496,0.9435106841655025,0.353408628429241,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,2,pi2,58742117,117184,5183,2662942,47616,2710558,945664,5183,3,56079175,111981,47616,93,52498008,104861,0,0,991370,1939,759808,1484,16629644,32491,15638274,30552,118971,233,185856,363,3417623,6691,3298652,6458,1477546,3008,0,0,35038628,70859,33561082,67851,0,0,0,0,0,0,0,0,2587887,945664,2056005,55085895,20992931,True,1.0,0.045332755031624074,0.0008105938708337665,0.04614334890245784,0.016098568596021146,0.954667244968376,0.0008105938708337665,0.8937030308253957,0.0168766474657357,0.012934637680831284,0.2830957556398589,0.2662191081741232,0.0020253100513895335,0.003163930915189863,0.05818011291625734,0.056154802864867806,0.02515309415900009,0.0,0.5964822139454048,0.5713291197864047,0.0,0.0,0.0,0.0,0.04405505167612533,0.016098568596021146,0.035000526113146385,0.937758082501521,0.35737443715213735,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,3,pi3,58742117,117184,5183,2662942,60416,2723358,322560,5183,3,56079175,111981,60416,118,53108178,106053,0,0,1009270,1974,119296,233,18313044,35784,17303774,33810,99728,195,203264,397,2344527,4590,2244799,4395,1479023,3011,0,0,35038628,70859,33559605,67848,0,0,0,0,0,0,0,0,2588021,322560,1431558,55696199,20980131,True,1.0,0.045332755031624074,0.0010284954490148866,0.04636125048063896,0.005491119770164225,0.954667244968376,0.0010284954490148866,0.9040902969159249,0.01718136920397336,0.002030842708648039,0.3117532178828352,0.2945718486788619,0.0016977256710036515,0.003460277061516186,0.03991219792095678,0.03821447224995313,0.025178237958294897,0.0,0.5964822139454048,0.5713039759871099,0.0,0.0,0.0,0.0,0.04405733283327191,0.005491119770164225,0.024370214645141237,0.9481476297491969,0.35715653557395627,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,0,pi0,58742117,117184,5183,2662942,607232,3270174,604672,5183,3,56079175,111981,607232,1186,52281842,104434,0,0,770407,1508,176640,345,14902278,29119,14131871,27611,323176,632,428032,836,4926365,9636,4603189,9004,1491846,3040,0,0,35038628,70859,33546782,67819,0,0,0,0,0,0,0,0,2585429,604672,1698255,54867271,20433315,True,1.0,0.045332755031624074,0.010337250868912334,0.055670005900536404,0.01029367055327611,0.954667244968376,0.010337250868912334,0.8900231157824973,0.01311507040170173,0.0030070417788994564,0.25368983552295193,0.24057476512125023,0.005501606283614191,0.007286628774376654,0.08386427407783073,0.07836266779421654,0.02539653107837431,0.0,0.5964822139454048,0.5710856828670304,0.0,0.0,0.0,0.0,0.044013207763690235,0.01029367055327611,0.02891034723859203,0.9340363235461875,0.3478477801540588,matched
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,1,pi1,58742117,117184,5183,2662942,311808,2974750,382464,5183,3,56079175,111981,311808,609,52797124,105445,0,0,942862,1844,138752,271,16721743,32675,15778881,30831,164919,323,243712,476,3624532,7091,3459613,6768,1479998,3013,0,0,35038628,70859,33558630,67846,0,0,0,0,0,0,0,0,2587779,382464,1490245,55384903,20728739,True,1.0,0.045332755031624074,0.005308082444492084,0.050640837476116154,0.006510899156051866,0.954667244968376,0.005308082444492084,0.8987950502362726,0.016050868578672436,0.002362053107483341,0.28466360856555445,0.268612739986882,0.002807508622816573,0.004148846048568525,0.061702440856872764,0.05889493223405619,0.025194835930070412,0.0,0.5964822139454048,0.5712873780153344,0.0,0.0,0.0,0.0,0.044053213131559424,0.006510899156051866,0.025369276357540875,0.942848263367832,0.35287694857847907,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,2,pi2,58742117,117184,5183,2662942,50688,2713630,925696,5183,3,56079175,111981,50688,99,52514619,104894,0,0,996039,1948,733696,1433,16650832,32534,15654793,30586,115007,225,192000,375,3413331,6681,3298324,6456,1477126,3007,0,0,35038628,70859,33561502,67852,0,0,0,0,0,0,0,0,2588172,925696,2036742,55102791,20989859,True,1.0,0.045332755031624074,0.0008628902495972353,0.04619564528122131,0.0157586421340586,0.954667244968376,0.0008628902495972353,0.893985809193768,0.016956130471089424,0.0124901184613418,0.2834564508459918,0.2665003203749024,0.001957828656396568,0.0032685236727168004,0.058107047793323485,0.056149219136926914,0.025145944263466023,0.0,0.5964822139454048,0.5713362696819387,0.0,0.0,0.0,0.0,0.04405990339095202,0.0157586421340586,0.03467260126154459,0.9380457125847201,0.3573221407733739,not_applicable_to_updated_policy
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,3,3,pi3,58742117,117184,5183,2662942,52736,2715678,343235,5183,3,56079175,111981,52736,103,53095183,106027,0,0,1019330,1993,157379,308,18393907,35941,17374577,33948,90692,178,185856,363,2250669,4407,2159977,4229,1477999,3009,0,0,35038628,70859,33560629,67850,0,0,0,0,0,0,0,0,2588021,343235,1453257,55683204,20987811,True,1.0,0.045332755031624074,0.0008977545021062145,0.046230509533730285,0.00584308188960912,0.954667244968376,0.0008977545021062145,0.9038690757433887,0.017352626225575086,0.002679150974419257,0.3131297940794337,0.2957771678538586,0.001543900775656417,0.003163930915189863,0.03831440055182213,0.03677049977616571,0.025160805832040407,0.0,0.5964822139454048,0.5713214081133644,0.0,0.0,0.0,0.0,0.04405733283327191,0.00584308188960912,0.02473960889084062,0.9479264085766606,0.3572872765208649,not_applicable_to_updated_policy
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,0,pi0,58742117,117184,5183,2662942,3160064,5823006,791235,5183,3,56079175,111981,3160064,6172,49545511,99083,0,0,656218,1285,134851,264,11562146,22596,10905928,21311,418405,818,656384,1282,5527102,10808,5108697,9990,1507742,3077,0,0,35038628,70859,33530886,67782,0,0,0,0,0,0,0,0,2582365,791235,1865858,52127876,17880483,True,1.0,0.045332755031624074,0.053795541621354914,0.09912829665297898,0.01346963712594832,0.954667244968376,0.053795541621354914,0.8434410186476595,0.0111711670180358,0.0022956441968204856,0.19682889535629094,0.18565772833825517,0.0071227429545993376,0.011173992929127834,0.09409095691937694,0.08696821396477761,0.02566713760077799,0.0,0.5964822139454048,0.5708150763446268,0.0,0.0,0.0,0.0,0.043961047573413126,0.01346963712594832,0.03176354709858346,0.8874020662210726,0.3043894894016162,unavailable_for_cell
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,1,pi1,58742117,117184,5183,2662942,2932143,5595085,806400,5183,11,56079175,111981,2932143,5730,49760116,99504,0,0,670876,1313,119808,234,11317290,22116,10646414,20803,402085,786,686592,1341,5984714,11701,5582629,10915,1507555,3073,0,0,35038628,70859,33531073,67786,0,0,0,0,0,0,0,0,2580516,806400,1879361,52340632,18108404,True,1.0,0.045332755031624074,0.04991551462130655,0.09524826965293062,0.013727799425410562,0.954667244968376,0.04991551462130655,0.8470943599121564,0.011420698372174772,0.0020395587717752833,0.1926605743541725,0.18123987598199773,0.00684491844241841,0.011688240653635279,0.10188114262208153,0.09503622417966312,0.02566395419490925,0.0,0.5964822139454048,0.5708182597504955,0.0,0.0,0.0,0.0,0.043929571009502434,0.013727799425410562,0.03199341624000374,0.8910239309216588,0.3082695164016646,not_applicable_to_updated_policy
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,2,pi2,58742117,117184,5183,2662942,2784832,5447774,991351,5183,5,56079175,111981,2784832,5440,49722046,99426,0,0,686041,1343,126976,248,11478862,22432,10792821,21089,386534,756,864375,1689,5785502,11313,5398968,10557,1508371,3079,0,0,35038628,70859,33530257,67780,0,0,0,0,0,0,0,0,2580946,991351,2063926,52302992,18255715,True,1.0,0.045332755031624074,0.04740775685697538,0.09274051188859946,0.016876324018080587,0.954667244968376,0.04740775685697538,0.8464462729526755,0.011678860671637013,0.002161583655556711,0.19541110511900686,0.18373224444736985,0.006580185048489145,0.014714740362523878,0.0984898450289083,0.09190965998041915,0.0256778454205183,0.0,0.5964822139454048,0.5708043685248865,0.0,0.0,0.0,0.0,0.04393689114064445,0.016876324018080587,0.035135369738206745,0.89038316409332,0.31077727416599576,not_applicable_to_updated_policy
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,3,pi3,58742117,117184,5183,2662942,2748348,5411290,968823,5183,9,56079175,111981,2748348,5370,49780954,99544,0,0,694948,1360,102912,201,11500665,22475,10805717,21115,382497,748,865911,1692,5822711,11384,5440214,10636,1503605,3066,0,0,35038628,70859,33535023,67793,0,0,0,0,0,0,0,0,2581050,968823,2046268,52362004,18292199,True,1.0,0.045332755031624074,0.04678666926491601,0.09211942429654008,0.016492817240481815,0.954667244968376,0.04678666926491601,0.847449096872011,0.01183048952764164,0.001751928688576205,0.19578226981502897,0.18395178028738732,0.006511460933558115,0.014740888551905612,0.09912327470254434,0.09261181376898622,0.02559671112976742,0.0,0.5964822139454048,0.5708855028156373,0.0,0.0,0.0,0.0,0.043938661590967175,0.016492817240481815,0.03483476770168157,0.8913877584629781,0.31139836175805513,not_applicable_to_updated_policy
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,0,pi0,58742117,117184,5183,2662942,3098624,5761566,837120,5183,3,56079175,111981,3098624,6052,49565570,99114,0,0,569411,1116,119808,234,9932174,19413,9362763,18297,467460,914,717312,1401,7172629,14022,6705169,13108,1540990,3150,0,0,35038628,70859,33497638,67709,0,0,0,0,0,0,0,0,2577861,837120,1873991,52143431,17941923,True,1.0,0.045332755031624074,0.05274961404608554,0.0980823690777096,0.01425076321304525,0.954667244968376,0.05274961404608554,0.8437824942536545,0.009693402776069511,0.0020395587717752833,0.16908096791949123,0.1593875651434217,0.007957833729417685,0.012211204441269967,0.12210368584434912,0.11414585211493143,0.026233136950103448,0.0,0.5964822139454048,0.5702490769953014,0.0,0.0,0.0,0.0,0.043884373455590646,0.01425076321304525,0.03190199971853245,0.8876668677092452,0.3054354169768856,unavailable_for_cell
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,1,pi1,58742117,117184,5183,2662942,2152828,4815770,1054108,5183,4,56079175,111981,2152828,4205,50287347,100537,0,0,735485,1440,44227,87,12240920,23921,11505435,22481,362625,709,1009881,1973,5592691,10936,5230066,10227,1486782,3030,0,0,35038628,70859,33551846,67829,0,0,0,0,0,0,0,0,2584892,1054108,2152218,52872239,18887719,True,1.0,0.045332755031624074,0.036648798340039396,0.08198155337166346,0.017944671622917505,0.954667244968376,0.036648798340039396,0.8560697088938759,0.01252057361160477,0.0007529010232981559,0.2083840458116278,0.19586347220002304,0.006173168733431926,0.01719177059961935,0.09520751524838643,0.08903434651495451,0.025310323766506406,0.0,0.5964822139454048,0.5711718901788984,0.0,0.0,0.0,0.0,0.0440040661115431,0.017944671622917505,0.036638413967954205,0.9000737750054191,0.32153623268293174,not_applicable_to_updated_policy
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,2,pi2,58742117,117184,5183,2662942,2081792,4744734,1596416,5183,3,56079175,111981,2081792,4066,49815766,99617,0,0,748185,1465,205824,402,11004968,21511,10256783,20046,340860,666,1390592,2716,6357371,12427,6016511,11761,1496156,3049,0,0,35038628,70859,33542472,67810,0,0,0,0,0,0,0,0,2585201,1596416,2685461,52400967,18958755,True,1.0,0.045332755031624074,0.035439512675377365,0.08077226770700144,0.027176684830749292,0.954667244968376,0.035439512675377365,0.8480417210704204,0.01273677283370635,0.00350385737715241,0.18734374179943158,0.17460696896572522,0.005802650932720045,0.02367282745359688,0.1082250917174129,0.10242244078469287,0.025469902625402486,0.0,0.5964822139454048,0.5710123113200023,0.0,0.0,0.0,0.0,0.04400932639182888,0.027176684830749292,0.04571610859717568,0.8920510474622493,0.3227455183475938,not_applicable_to_updated_policy
conversation_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,3,pi3,58742117,117184,5183,2662942,2002944,4665886,850432,5183,3,56079175,111981,2002944,3912,50640435,101228,0,0,769753,1507,34816,68,12715603,24850,11945850,23343,329761,645,815616,1593,5471568,10699,5141807,10054,1485850,3028,0,0,35038628,70859,33552778,67831,0,0,0,0,0,0,0,0,2585364,850432,1949946,53225799,19037603,True,1.0,0.045332755031624074,0.03409723895378166,0.07942999398540573,0.014477380854353615,0.954667244968376,0.03409723895378166,0.8620805239280022,0.013103936992941538,0.0005926922926526465,0.21646484072067065,0.2033609037277291,0.0056137064314519,0.013884688561700968,0.0931455704941652,0.0875318640627133,0.025294457807845092,0.0,0.5964822139454048,0.5711877561375597,0.0,0.0,0.0,0.0,0.04401210123223853,0.014477380854353615,0.03319502427874705,0.9060926251602407,0.3240877920691895,not_applicable_to_updated_policy
