trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,label_window_measured_requests,label_window_requested_tokens,label_window_requested_blocks,label_window_l1_avoided_tokens,label_window_l2_avoided_tokens,label_window_avoided_prefill_tokens,label_window_l2_hit_blocks,label_window_present_unusable_tokens,label_window_present_unusable_blocks,replay_seconds,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,0,pi0,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17581654,4770907,12810747,9329,25029,1594,816128,261582,261550,32,186113,0,20995810967828.484,0,prefix_first,sampled,16,2,onpolicy,186145,0.0,0,0,2094731158812.672,1400038,9303324672,3262117930115.0728,2083131,15082733568,4566957849587.713,2702984,22675269632,5053069553172.482,2954066,27337674752,3561531936759.8105,2112000,20905234432,2457402539380.7354,1558528,15210940416,2960,32962016,65773,2856210,6975078,9831288,13626,506368,989,61.908891439437866,5183,43,53971210,107855,12810747,25029,37842501,76092,0,0,0,0,0,0,0,0,0,0,380805,751,816128,1594,5305707,10373,4924902,9622,2121029,4389,0,0,35038628,70859,32917599,66470,0,0,0,0,0,0,0,0,2501834,816128,1196933,40344335,6121835,True,1.0,0.08121782536369944,0.2180845303889882,0.29930235575268765,0.013893404624828213,0.9187821746363005,0.2180845303889882,0.6442141164234854,0.0,0.0,0.0,0.0,0.006482657068692298,0.013893404624828213,0.09032202567707937,0.08383936860838706,0.03610746613030647,0.0,0.5964822139454048,0.5603747478150983,0.0,0.0,0.0,0.0,0.04259012319899877,0.013893404624828213,0.020376061693520513,0.6868042396224842,0.10421543030190758,matched,32,32,61219,186113,81214,82428,35709,0.4428922213923799,0.439690201196838,364511,154154,382030430208,161568978944,1.958546689376884
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,1,pi1,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17857389,4770907,13086482,9329,25571,1319,675328,261582,261565,17,185939,0,20995784053663.746,0,prefix_first,sampled,16,2,onpolicy,185956,0.0,0,0,2051721958881.279,1414075,9307439104,3180546766528.5137,2133458,15083550720,4492497808818.176,2773626,22679318528,5072102727088.131,3003706,27339874304,3638798779869.185,2162641,20906602496,2560116012478.4634,1598976,15207254016,2960,32962016,65773,2856210,7067224,9923434,13807,402432,786,61.60604643821716,5183,52,53971210,107855,13086482,25571,37709787,75834,0,0,0,0,0,0,0,0,0,0,338542,665,675328,1319,5170772,10106,4832230,9441,2161071,4466,0,0,35038628,70859,32877557,66393,0,0,0,0,0,0,0,0,2499613,675328,1013870,40209400,5846100,True,1.0,0.08121782536369944,0.22277852192490782,0.30399634728860725,0.011496487264835892,0.9187821746363005,0.22277852192490782,0.6419548515760847,0.0,0.0,0.0,0.0,0.0057631903187963076,0.011496487264835892,0.08802495150115205,0.08226176118235576,0.03678912355167588,0.0,0.5964822139454048,0.5596930903937289,0.0,0.0,0.0,0.0,0.04255231387047219,0.011496487264835892,0.0172596775836322,0.6845071654465569,0.09952143876598796,not_applicable_to_updated_policy,17,11,61352,185939,80995,81869,35201,0.44030031354368904,0.4346070745107723,351127,148338,368008624128,155500265472,1.8883988835048053
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,2,pi2,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17887050,4770907,13116143,9329,25625,1259,644608,261582,260418,1164,184809,0,20995788933398.523,0,prefix_first,sampled,16,2,onpolicy,185973,0.0,0,0,2059005115899.9043,1415116,9294946304,3199777335762.946,2137945,15063384064,4494865198106.619,2798622,22594461696,5071263548547.071,3041196,27199531008,3620456557688.833,2149376,20760088576,2550421177393.151,1573888,15140440064,2960,32962016,65773,2856210,7064478,9920688,13801,406528,794,61.815573930740356,5183,39,53971210,107855,13116143,25625,37705433,75827,0,0,946,2,0,0,946,2,0,0,339136,669,644608,1259,5170885,10110,4831749,9441,2164944,4473,0,0,35038628,70859,32873684,66386,0,0,0,0,0,0,0,0,2505026,644608,984690,40210459,5816439,True,1.0,0.08121782536369944,0.22328345776166017,0.3045012831253596,0.010973523477201205,0.9187821746363005,0.22328345776166017,0.6418807309923815,1.6104288512448402e-05,0.0,1.6104288512448402e-05,0.0,0.005773302313908775,0.010973523477201205,0.08802687516352194,0.08225357284961317,0.03685505580263646,0.0,0.5964822139454048,0.5596271581427683,0.0,0.0,0.0,0.0,0.04264446240505768,0.010973523477201205,0.01676293007962243,0.6845251933974392,0.0990165029292356,not_applicable_to_updated_policy,1164,712,61403,184809,80293,81724,35065,0.4422079011303562,0.43671303849650656,346183,145508,362908114944,152573732864,1.8731934050830858
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,3,pi3,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17916186,4770907,13145279,9329,25686,1132,579584,261582,261552,30,185954,0,20995772362674.176,0,prefix_first,sampled,16,2,onpolicy,185984,0.0,0,0,2074722265464.8328,1413992,9306642432,3199269455044.6094,2140114,15081646080,4503234448465.918,2806906,22679789568,5065164619694.077,3073338,27337400320,3614542231246.8525,2154961,20906014720,2538839342757.8877,1555968,15205079040,2960,32962016,65773,2856210,7111173,9967383,13893,331776,648,61.98347616195679,5183,53,53971210,107855,13145279,25686,37747652,75907,0,0,0,0,0,0,0,0,0,0,332052,652,579584,1132,5207719,10178,4875667,9526,2166643,4478,0,0,35038628,70859,32871985,66381,0,0,0,0,0,0,0,0,2498695,579584,911636,40246347,5787303,True,1.0,0.08121782536369944,0.22377945622899495,0.3049972815926944,0.009866583460041115,0.9187821746363005,0.22377945622899495,0.6425994487056025,0.0,0.0,0.0,0.0,0.005652707409234161,0.009866583460041115,0.0886539210018597,0.08300121359262555,0.03688397883242785,0.0,0.5964822139454048,0.5595982351129769,0.0,0.0,0.0,0.0,0.04253668624166201,0.009866583460041115,0.015519290869275277,0.6851361349472646,0.09852050446190082,not_applicable_to_updated_policy,30,22,61304,185954,81064,81326,34939,0.43734471966185184,0.43100513174775484,342376,143773,358749151232,150679027712,1.8411865300020436
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,0,pi0,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17606775,4770907,12835868,9329,25080,1535,785920,261582,261550,32,186114,0,20995772014735.363,0,prefix_first,sampled,16,3,onpolicy,186146,0.0,0,0,2100852118093.8245,1395764,9301893120,3264564327905.2803,2093010,15082317824,4567289397192.703,2708646,22675961856,5046721591969.795,2996127,27336415232,3563508624683.009,2114001,20904601600,2452835954890.7524,1528320,15210940416,2960,32962016,65773,2856210,7100287,9956497,13871,382464,747,62.95032095909119,5183,44,53971210,107855,12835868,25080,37844757,76101,0,0,0,0,0,0,0,0,0,0,382273,751,785920,1535,5310794,10381,4928521,9630,2122392,4388,0,0,35038628,70859,32916236,66471,0,0,0,0,0,0,0,0,2504665,785920,1168193,40349422,6096714,True,1.0,0.08121782536369944,0.21851217925972943,0.29973000462342886,0.013379156900320769,0.9187821746363005,0.21851217925972943,0.6442525215766398,0.0,0.0,0.0,0.0,0.006507647655939945,0.013379156900320769,0.09040862453084555,0.08390097687490561,0.0361306692436706,0.0,0.5964822139454048,0.5603515447017342,0.0,0.0,0.0,0.0,0.04263831689961055,0.013379156900320769,0.019886804556260716,0.6868908384762503,0.10378778143116633,matched,32,32,61226,186114,81228,82686,35777,0.4442760888487701,0.44045156842468114,366365,154042,383997306880,161462714368,1.9684978024221713
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,1,pi1,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17843433,4770907,13072526,9329,25541,1327,679424,261582,261422,160,185899,0,20995789677371.395,0,prefix_first,sampled,16,3,onpolicy,186059,0.0,0,0,2005463730382.848,1400614,9307439104,3149642916044.8003,2127826,15081187328,4466043726884.863,2769417,22670704640,5082959231010.818,3021709,27323361280,3673522147178.4956,2156032,20880461824,2618157925869.569,1596928,15191861248,2960,32962016,65773,2856210,7047341,9903551,13768,422400,825,61.33775305747986,5183,45,53971210,107855,13072526,25541,37717902,75849,0,0,0,0,0,0,0,0,0,0,337221,665,679424,1327,5180632,10128,4843411,9463,2164137,4473,0,0,35038628,70859,32874491,66386,0,0,0,0,0,0,0,0,2501358,679424,1016645,40219260,5860056,True,1.0,0.08121782536369944,0.2225409411104472,0.3037587664741466,0.011566215769853852,0.9187821746363005,0.2225409411104472,0.6420929977719393,0.0,0.0,0.0,0.0,0.005740702194985584,0.011566215769853852,0.0881928038105947,0.08245210161560912,0.036841317789074575,0.0,0.5964822139454048,0.5596408961563302,0.0,0.0,0.0,0.0,0.04258201998406016,0.011566215769853852,0.017306917964839436,0.6846750177559995,0.09975901958044855,not_applicable_to_updated_policy,160,114,61285,185899,80920,82134,35355,0.4418205584753011,0.43691300049431536,362734,153653,380216821760,161091768320,1.9512423412713356
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,2,pi2,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17930590,4770907,13159683,9329,25711,1075,550400,261582,261153,429,185648,0,20995809831290.875,0,prefix_first,sampled,16,3,onpolicy,186077,0.0,0,0,2048992676769.7913,1423403,9303361536,3192542262712.319,2141529,15076816896,4499414489966.589,2805234,22659547136,5069678627901.44,3058573,27297259520,3634622758543.36,2179072,20837740544,2550559015397.377,1551872,15170500608,2960,32962016,65773,2856210,7111256,9967466,13893,289792,566,61.27645516395569,5183,45,53971210,107855,13159683,25711,37760053,75931,0,0,0,0,0,0,0,0,0,0,329936,651,550400,1075,5222499,10210,4892563,9559,2171138,4487,0,0,35038628,70859,32867490,66372,0,0,0,0,0,0,0,0,2501074,550400,880336,40261127,5772899,True,1.0,0.08121782536369944,0.2240246635986919,0.3052424889623913,0.009369767861788161,0.9187821746363005,0.2240246635986919,0.6428105578830262,0.0,0.0,0.0,0.0,0.005616685554591095,0.009369767861788161,0.08890552923041571,0.08328884367582462,0.03696049973820317,0.0,0.5964822139454048,0.5595217142072016,0.0,0.0,0.0,0.0,0.042577185292794265,0.009369767861788161,0.014986453416379256,0.6853877431758205,0.09827529709220388,not_applicable_to_updated_policy,429,278,61281,185648,80829,81595,35131,0.4395145651986555,0.434633609224412,346766,146224,363506921472,153316694016,1.8678682237352409
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,3,pi3,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17956335,4770907,13185428,9329,25763,990,506880,261582,261483,99,185916,0,20995782376886.273,0,prefix_first,sampled,16,3,onpolicy,186015,0.0,0,0,2085372057616.3835,1418275,9305683968,3232701901477.8877,2155474,15081805824,4520605501609.987,2818726,22678542336,5060104347496.445,3070760,27329587200,3597199168325.633,2160081,20893186048,2499799400359.935,1562112,15193264128,2960,32962016,65773,2856210,7095857,9952067,13863,302080,590,61.02325773239136,5183,49,53971210,107855,13185428,25763,37778654,75968,0,0,0,0,0,0,0,0,0,0,327231,644,506880,990,5240274,10243,4913043,9599,2173017,4490,0,0,35038628,70859,32865611,66369,0,0,0,0,0,0,0,0,2500248,506880,834111,40278902,5747154,True,1.0,0.08121782536369944,0.22446293517136945,0.3056807605350689,0.008628902495972353,0.9187821746363005,0.22446293517136945,0.6431272131373815,0.0,0.0,0.0,0.0,0.005570636822639538,0.008628902495972353,0.08920812302355395,0.08363748620091441,0.03699248700893773,0.0,0.5964822139454048,0.559489726936467,0.0,0.0,0.0,0.0,0.04256312383157727,0.008628902495972353,0.014199539318611891,0.6856903369689588,0.0978370255195263,not_applicable_to_updated_policy,99,74,61317,185916,81072,81196,34881,0.43673486951096196,0.43024718768502074,338810,141335,355123757056,148168751104,1.822382151078982
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,0,pi0,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17642327,4770907,12871420,9329,25147,1524,780264,261582,261556,26,186102,0,20995806721064.953,0,prefix_first,sampled,16,4,onpolicy,186128,0.0,0,0,2100408073424.895,1398761,9302671360,3268841183987.7114,2100027,15082567680,4568380840280.06,2707066,22675689472,5050273340909.568,2974093,27337775104,3558352408752.1265,2175441,20905189376,2449550873710.593,1516032,15210940416,2960,32962016,65773,2856210,7088437,9944647,13847,416744,814,62.673725843429565,5183,43,53971210,107855,12871420,25147,37816215,76044,0,0,0,0,0,0,0,0,0,0,381668,752,780264,1524,5280898,10325,4899230,9573,2121643,4388,0,0,35038628,70859,32916985,66471,0,0,0,0,0,0,0,0,2503311,780264,1161932,40319526,6061162,True,1.0,0.08121782536369944,0.2191174008931275,0.30033522625682696,0.013282871640461987,0.9187821746363005,0.2191174008931275,0.6437666351044175,0.0,0.0,0.0,0.0,0.006497348401658728,0.013282871640461987,0.08989968815730628,0.08340233975564755,0.036117918596634845,0.0,0.5964822139454048,0.56036429534877,0.0,0.0,0.0,0.0,0.04261526699829358,0.013282871640461987,0.019780220042120714,0.6863819021027111,0.10318255979776828,matched,26,26,61242,186102,81177,82633,35791,0.44401994605109024,0.44090074774874655,365098,155222,382666559488,162706655232,1.9618166381876605
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,1,pi1,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17817965,4770907,13047058,9329,25494,1322,676864,261582,261518,64,186007,0,20995805331329.027,0,prefix_first,sampled,16,4,onpolicy,186071,0.0,0,0,2023692275652.6084,1406395,9306642432,3148784114882.561,2128338,15083550720,4477282554198.019,2790010,22677133312,5079567474034.6875,3027258,27337297920,3665114611918.8486,2125777,20897163264,2601364300642.3047,1569280,15196026880,2960,32962016,65773,2856210,6999640,9855850,13675,428544,837,60.83494448661804,5183,52,53971210,107855,13047058,25494,37747019,75908,0,0,0,0,0,0,0,0,0,0,336065,660,676864,1322,5208660,10180,4872595,9520,2164204,4471,0,0,35038628,70859,32874424,66388,0,0,0,0,0,0,0,0,2500269,676864,1012929,40247288,5885524,True,1.0,0.08121782536369944,0.22210738506410996,0.3033252104278094,0.011522635454217627,0.9187821746363005,0.22210738506410996,0.642588672791619,0.0,0.0,0.0,0.0,0.005721022958706102,0.011522635454217627,0.08866994017256817,0.08294891721386208,0.036842458367647865,0.0,0.5964822139454048,0.5596397555777569,0.0,0.0,0.0,0.0,0.04256348132635397,0.011522635454217627,0.01724365841292373,0.6851521541179729,0.10019257562678581,not_applicable_to_updated_policy,64,53,61223,186007,81032,82203,35323,0.44193498094157746,0.43591420673314246,356937,149930,374065420288,157143717888,1.9189439107130377
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,2,pi2,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17908452,4770907,13137545,9329,25667,1232,630784,261582,261225,357,185572,0,20995776882939.902,0,prefix_first,sampled,16,4,onpolicy,185929,0.0,0,0,2104665072470.017,1429035,9306642432,3256983668832.256,2161731,15082670080,4535113251059.711,2816166,22665867264,5049999386648.575,3025269,27312480256,3574277116645.376,2138624,20842491904,2474738387283.9688,1566720,15175641088,2960,32962016,65773,2856210,7039590,9895800,13752,421376,823,61.59217667579651,5183,44,53971210,107855,13137545,25667,37701670,75817,0,0,488,1,0,0,604,2,116,1,325986,644,630784,1232,5163649,10095,4837663,9451,2174737,4494,0,0,35038628,70859,32863891,66365,0,0,0,0,0,0,0,0,2501211,630784,957258,40202881,5795037,True,1.0,0.08121782536369944,0.22364779600980333,0.30486562137350276,0.010738189772765595,0.9187821746363005,0.22364779600980333,0.6418166713331084,8.307497668155201e-06,0.0,1.0282230720421601e-05,1.9747330522664003e-06,0.005549442489449265,0.010738189772765595,0.08790369267760642,0.08235425018815716,0.03702176753350581,0.0,0.5964822139454048,0.559460446411899,0.0,0.0,0.0,0.0,0.042579517520623236,0.010738189772765595,0.016295939759883016,0.6843961888537317,0.09865216468109245,not_applicable_to_updated_policy,357,222,61440,185572,80774,81051,34839,0.43676308925915547,0.43131453190383046,333524,140070,349627439104,146860521472,1.7972754510378721
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,3,pi3,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17817202,4770907,13046295,9329,25490,1337,684544,261582,261055,527,185495,0,20995789398280.195,0,prefix_first,sampled,16,4,onpolicy,186022,0.0,0,0,2078028721080.3193,1417593,9301870592,3218704968777.73,2143186,15079157760,4518392544821.247,2802298,22654255104,5057656873220.096,3035730,27288821760,3604950271803.3926,2145280,20819228672,2518056018577.4087,1502208,15158290432,2960,32962016,65773,2856210,7046269,9902479,13765,394240,770,61.84686803817749,5183,46,53971210,107855,13046295,25490,37738756,75891,0,0,0,0,0,0,327,1,327,1,331570,653,684544,1337,5201416,10168,4869846,9515,2170045,4484,0,0,35038628,70859,32868583,66375,0,0,0,0,0,0,0,0,2501615,684544,1016114,40240371,5886287,True,1.0,0.08121782536369944,0.22209439608722306,0.3033122214509225,0.011653376401126299,0.9187821746363005,0.22209439608722306,0.6424480071087666,0.0,0.0,5.566704380095801e-06,5.566704380095801e-06,0.005644502052930779,0.011653376401126299,0.08854662149816629,0.08290211944523553,0.0369418929862538,0.0,0.5964822139454048,0.559540320959151,0.0,0.0,0.0,0.0,0.04258639503918458,0.011653376401126299,0.01729787845405708,0.6850344021479512,0.10020556460367269,not_applicable_to_updated_policy,527,333,61343,185495,80734,81337,34950,0.43848621256637643,0.43290311392969505,339906,143289,356303151104,150241818624,1.8324267500471711
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,0,pi0,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30515623,29393272,1122351,57414,2193,1238,633856,271080,71080,200000,63438,0,629797335525.3759,0,prefix_first,sampled,16,0,onpolicy,263438,176163913.72800002,34304,28311552,91511992592.38396,252416,2846920704,110195140984.83202,325120,4409591808,131198199926.78403,372140,6078617600,156123141910.52786,114307,5656719360,101319466582.01602,24064,3801008128,39273229615.10401,0,2353698816,5712,47202963,95362,16705860,756736,17462596,1478,364544,712,51.02749752998352,9997,9,53633098,110318,1122351,2193,47521959,96899,0,0,744041,1473,196608,384,12799275,25042,12055234,23569,353071,701,437248,854,5205432,10199,4852361,9498,3257820,7814,0,0,33872184,71646,30614364,63832,0,0,0,0,0,0,0,0,4354932,633856,1730968,51876891,18638563,True,1.0,0.3540233301781109,0.013518006387609142,0.36754133656572,0.007634393747432292,0.6459766698218892,0.013518006387609142,0.5723718741407098,0.008961502231158606,0.0023680187391066235,0.1541591544951321,0.1451976522639735,0.004252516399307835,0.0052663750083256685,0.06269612895276525,0.05844361255345741,0.03923837691567149,0.0,0.40796898623895034,0.36873060932327884,0.0,0.0,0.0,0.0,0.05245239554613793,0.007634393747432292,0.020848412377898733,0.6248242696868477,0.22448967719532964,matched,200000,83305,7217,63438,23567,15998,5329,0.25218323402377124,0.22612127126914755,46929,15692,49002653696,16367054848,0.739761657050979
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,1,pi1,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30195593,29393272,802321,57414,1572,650,332419,271080,51916,219164,45190,0,629912240885.7601,0,prefix_first,sampled,16,0,onpolicy,264354,191893602.304,33792,31457280,31117651259.391994,139776,1119920128,54114252625.920006,234496,1889286144,83989898975.23198,324232,3303616512,131612597311.48805,47497,3569270784,172331494805.504,22528,2849531904,156554452305.92007,0,2070994944,5712,47202963,95362,16705860,487532,17193392,953,152576,298,48.97500824928284,9997,14,53633098,110318,802321,1572,48141900,98113,0,0,938052,1844,97923,192,15077588,29484,14139536,27640,173781,355,234496,458,3548586,6966,3374805,6611,3244625,7784,0,0,33872184,71646,30627559,63862,0,0,0,0,0,0,0,0,4356458,332419,1444252,52498358,18958593,True,1.0,0.3540233301781109,0.009663447890110094,0.363686778068221,0.004003776149673893,0.6459766698218892,0.009663447890110094,0.5798386705332294,0.011298241751385734,0.0011794204660519302,0.181599990460862,0.17030174870947629,0.0020930819931065277,0.0028243556836219626,0.04274046908229277,0.04064738708918624,0.03907945150438349,0.0,0.40796898623895034,0.36888953473456687,0.0,0.0,0.0,0.0,0.05247077524887575,0.004003776149673893,0.017395099894166155,0.6323094457821051,0.2283442356928287,not_applicable_to_updated_policy,219164,93320,6299,45190,14758,12832,3334,0.2839566275724718,0.2259113701043502,76320,15780,79606003712,16476803072,1.6888692188537286
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,2,pi2,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,29980644,29393272,587372,57414,1148,1852,946677,271080,52351,218729,45074,0,629832106373.12,0,prefix_first,sampled,16,0,onpolicy,263803,88085626.88,33792,27262976,3835180052.479999,103936,909627392,13683445233.663996,182784,1741355008,48958993121.28001,258156,3378292736,140486626848.76797,8704,4353155072,176151560755.19998,0,3698003968,246628214734.84802,0,2880614400,5712,47202963,95362,16705860,390144,17096004,762,622188,1216,48.6292188167572,9997,8,53633098,110318,587372,1148,47739302,97329,0,0,976604,1922,800626,1566,14490260,28336,13513656,26414,139946,286,146051,286,3736605,7336,3596659,7050,3243197,7781,0,0,33872184,71646,30628987,63865,0,0,0,0,0,0,0,0,4359747,946677,2063227,52099049,19173542,True,1.0,0.3540233301781109,0.007074523431531452,0.36109785360964236,0.01140212440938945,0.6459766698218892,0.007074523431531452,0.5749896328118403,0.011762576155021591,0.009643032689493711,0.17452599698144095,0.16276342082641937,0.001685560864578326,0.0017590917198957391,0.04500503876057691,0.04331947789599858,0.039062252149527917,0.0,0.40796898623895034,0.36890673408942243,0.0,0.0,0.0,0.0,0.052510389169127834,0.01140212440938945,0.024850261428989367,0.6275000219809682,0.23093316015140733,not_applicable_to_updated_policy,218729,90901,6852,45074,16403,12888,3998,0.28592980432178194,0.24373590196915199,111209,29446,115764322304,30724108288,2.4672538492257177
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,0,3,pi3,lru,446163482,learned,446163482,tree,union,9997,83026370,167732,30010411,29393272,617139,57414,1209,624,318282,271080,46770,224310,40664,0,629879169548.2881,0,prefix_first,sampled,16,0,onpolicy,264974,75501666.304,30720,23068672,26826835576.832,114688,873418752,53399735148.543976,189440,1430441984,92245449299.96803,267312,2479968256,141023053416.44797,14979,2857062400,183661275676.67203,0,2227845120,132647318763.52007,0,1609465856,5712,47202963,95362,16705860,380436,17086296,744,200192,391,48.389607667922974,9997,12,53633098,110318,617139,1209,48339461,98500,0,0,983260,1934,102214,201,16124808,31535,15141548,29601,134378,275,216068,423,2700685,5304,2566307,5029,3240578,7776,0,0,33872184,71646,30631606,63870,0,0,0,0,0,0,0,0,4358216,318282,1435920,52697677,19143775,True,1.0,0.3540233301781109,0.007433048078580335,0.3614563782566912,0.003833504945476961,0.6459766698218892,0.007433048078580335,0.5822181675532725,0.011842743456085096,0.0012311028411816631,0.19421309157560424,0.18237034811951913,0.0016184978338809706,0.002602402104295298,0.03252803898327724,0.030909541149396272,0.03903070795459322,0.0,0.40796898623895034,0.3689382782843571,0.0,0.0,0.0,0.0,0.052491949244559286,0.003833504945476961,0.01729474623544303,0.6347101167978318,0.23057463550435844,not_applicable_to_updated_policy,224310,96445,5679,40664,12018,11092,2106,0.2727719850481999,0.17523714428357465,70838,9113,73742770176,9484572672,1.742032264410781
